transaction_id,user_id,timestamp,amount,merchant_category,latitude,longitude,city,country,is_fraud
TXN920258,619,2025-11-18 09:11:04.635315,84.37,travel,42.672042698937304,-82.22121876753441,Unknown,US,0
TXN529165,999,2025-11-18 09:19:04.635315,15.58,food,38.79461489746848,-106.19295036291211,Unknown,US,0
TXN771041,329,2025-11-18 09:43:04.635315,20.66,travel,40.81073643660433,-100.18991132651674,Unknown,US,0
TXN699418,433,2025-11-18 09:49:04.635315,181.23,tech,41.202402220270265,-95.30928139757468,Unknown,US,0
TXN992805,84,2025-11-18 09:52:04.635315,14.85,travel,38.64551859785796,-106.09251309815525,Unknown,US,0
TXN770905,708,2025-11-18 10:02:04.635315,28.6,travel,40.29964811699306,-96.06857080358277,Unknown,US,0
TXN654429,154,2025-11-18 10:04:04.635315,18.92,travel,42.456663159333125,-100.56871412520394,Unknown,US,0
TXN559857,1,2025-11-18 10:10:04.635315,18.08,tech,42.937551076691896,-83.2856382753298,Unknown,US,0
TXN650290,366,2025-11-18 10:13:04.635315,26.72,tech,41.82692177621551,-115.69011798547031,Unknown,US,0
TXN580722,47,2025-11-18 10:23:04.635315,61.77,retail,37.887117173993936,-113.25133180413877,Unknown,US,0
TXN129837,859,2025-11-18 10:24:04.635315,79.34,travel,43.34922248748656,-102.7617572305893,Unknown,US,0
TXN365870,709,2025-11-18 10:28:04.635315,112.8,travel,47.4142665701632,-93.60769983937668,Unknown,US,0
TXN579946,517,2025-11-18 10:32:04.635315,32.3,food,37.32239015235116,-82.99493194553638,Unknown,US,0
TXN304158,26,2025-11-18 10:35:04.635315,9.24,food,36.49734893851307,-92.73098747452923,Unknown,US,0
TXN695454,202,2025-11-18 10:37:04.635315,40.22,food,37.52141639582168,-92.43333503903418,Unknown,US,0
TXN662450,135,2025-11-18 10:48:04.635315,964.43,tech,47.02052720352939,-113.04529078280292,Unknown,US,1
TXN172631,798,2025-11-18 10:58:04.635315,6.43,travel,43.01784656535146,-77.85116546678792,Unknown,US,0
TXN333507,541,2025-11-18 11:01:04.635315,7.14,retail,38.09525826356076,-77.66960352790149,Unknown,US,0
TXN794403,427,2025-11-18 11:08:04.635315,4.72,retail,46.98655777805744,-104.23810232494465,Unknown,US,0
TXN566191,636,2025-11-18 11:13:04.635315,133.96,tech,34.211702480040444,-101.83102010657305,Unknown,US,0
TXN482364,440,2025-11-18 11:14:04.635315,43.39,retail,52.280637366164996,-103.71034910571802,Unknown,US,0
TXN683994,362,2025-11-18 11:15:04.635315,51.03,food,40.73662604984004,-100.4356791794704,Unknown,US,0
TXN546302,886,2025-11-18 11:21:04.635315,68.53,food,36.70263462506261,-96.80072897232556,Unknown,US,0
TXN696310,254,2025-11-18 11:22:04.635315,33.07,food,40.05704982957124,-106.89667664171019,Unknown,US,0
TXN333236,221,2025-11-18 11:29:04.635315,46.67,travel,29.41330143398268,-99.6196373359588,Unknown,US,0
TXN402478,527,2025-11-18 11:30:04.635315,51.92,retail,37.01453454923624,-105.34090993326652,Unknown,US,0
TXN579885,248,2025-11-18 11:34:04.635315,63.01,tech,34.57107318931607,-100.28431868041496,Unknown,US,0
TXN181461,108,2025-11-18 11:37:04.635315,22.18,travel,35.98869014606751,-100.98179082284435,Unknown,US,0
TXN342999,270,2025-11-18 11:43:04.635315,297.26,travel,43.87991662972482,-110.02233595275005,Unknown,US,0
TXN476380,183,2025-11-18 12:04:04.635315,19.97,food,40.924288415429665,-98.53479246639266,Unknown,US,0
TXN328643,489,2025-11-18 12:08:04.635315,7.86,retail,31.924190382084262,-91.04308787520233,Unknown,US,0
TXN625632,260,2025-11-18 12:17:04.635315,63.26,food,31.43697433553794,-93.05947921745883,Unknown,US,0
TXN252885,992,2025-11-18 12:18:04.635315,5.54,travel,44.57873279397141,-93.5646401880631,Unknown,US,0
TXN414363,673,2025-11-18 12:19:04.635315,67.39,travel,27.126238473005497,-89.28731847513414,Unknown,US,0
TXN244758,662,2025-11-18 12:24:04.635315,6.83,retail,40.05242610179669,-118.39839932427724,Unknown,US,0
TXN295358,746,2025-11-18 12:30:04.635315,46.29,travel,36.90173930840204,-96.70013453477462,Unknown,US,0
TXN997723,688,2025-11-18 12:53:04.635315,195.29,travel,36.4431719521756,-88.11806232116115,Unknown,US,0
TXN806317,392,2025-11-18 12:56:04.635315,34.24,retail,42.719977441646535,-87.81369967083538,Unknown,US,0
TXN786649,405,2025-11-18 13:18:04.635315,16.55,retail,38.890489100992916,-102.95145549686323,Unknown,US,0
TXN935467,688,2025-11-18 13:22:04.635315,147.43,food,36.57454468067094,-88.31589467340869,Unknown,US,0
TXN853890,753,2025-11-18 13:27:04.635315,100.62,food,43.210007434103574,-89.10623286181564,Unknown,US,0
TXN432998,798,2025-11-18 13:31:04.635315,129.08,tech,42.87536893101777,-78.14870584281579,Unknown,US,0
TXN542514,284,2025-11-18 13:31:04.635315,59.92,retail,30.37722668865556,-101.8718712080109,Unknown,US,0
TXN815411,154,2025-11-18 13:33:04.635315,7.7,tech,42.5777972110341,-100.71713581457668,Unknown,US,0
TXN798277,128,2025-11-18 13:41:04.635315,16.87,food,46.28335660432414,-105.78099388862651,Unknown,US,0
TXN601567,275,2025-11-18 13:42:04.635315,25.09,retail,40.20919458626754,-100.18908670178303,Unknown,US,0
TXN487279,145,2025-11-18 13:44:04.635315,92.85,food,38.78129036202902,-103.57039275575934,Unknown,US,0
TXN239041,761,2025-11-18 13:48:04.635315,12.9,travel,38.627799520410115,-108.13542857635719,Unknown,US,0
TXN320213,620,2025-11-18 13:50:04.635315,3.58,food,37.91715311027618,-100.53986745935406,Unknown,US,0
TXN744531,341,2025-11-18 13:58:04.635315,47.2,food,37.21455426203433,-93.76857635779673,Unknown,US,0
TXN249274,227,2025-11-18 14:00:04.635315,50.41,food,37.21717803119216,-106.42173697908234,Unknown,US,0
TXN988432,828,2025-11-18 14:10:04.635315,335.98,travel,40.574723484244736,-85.58118245178832,Unknown,US,0
TXN716555,639,2025-11-18 14:13:04.635315,32.53,food,40.84272759889844,-101.80955195102558,Unknown,US,0
TXN874783,965,2025-11-18 14:17:04.635315,8.45,tech,33.70614285531708,-93.73013457002511,Unknown,US,0
TXN296805,56,2025-11-18 14:19:04.635315,169.35,retail,40.03652120279714,-74.0990455133743,Unknown,US,0
TXN281317,727,2025-11-18 14:24:04.635315,139.16,food,42.65994250622955,-116.09381788214714,Unknown,US,0
TXN535002,963,2025-11-18 14:25:04.635315,32.21,travel,26.979512491384526,-101.46764443925677,Unknown,US,0
TXN627786,319,2025-11-18 14:29:04.635315,15.85,travel,33.29055436049784,-111.5807058978789,Unknown,US,0
TXN416902,382,2025-11-18 14:31:04.635315,63.38,retail,45.477138384489805,-105.63565654667688,Unknown,US,0
TXN140146,137,2025-11-18 14:38:04.635315,2.51,food,34.910611955864624,-94.08412198608214,Unknown,US,0
TXN958532,742,2025-11-18 14:38:04.635315,45.0,retail,40.906907130276636,-89.27366686608843,Unknown,US,0
TXN601482,113,2025-11-18 14:56:04.635315,12.5,retail,40.04338570733854,-109.30392084829555,Unknown,US,0
TXN252724,677,2025-11-18 15:04:04.635315,12.51,travel,36.95108405285827,-124.47379550807119,Unknown,US,0
TXN624968,907,2025-11-18 15:38:04.635315,18.6,retail,38.42954685586252,-107.47349449854126,Unknown,US,0
TXN504058,194,2025-11-18 15:40:04.635315,26.4,food,44.240866446921004,-104.3474872098254,Unknown,US,0
TXN678046,504,2025-11-18 15:44:04.635315,65.4,tech,44.99245907582498,-103.92231050565056,Unknown,US,0
TXN472194,264,2025-11-18 15:46:04.635315,35.26,tech,41.17723135273561,-107.68752272910574,Unknown,US,0
TXN832584,75,2025-11-18 15:52:04.635315,221.02,tech,40.99102270370326,-95.15243140109743,Unknown,US,0
TXN975484,983,2025-11-18 15:54:04.635315,48.93,food,38.664356907801135,-99.99548552071292,Unknown,US,0
TXN250869,529,2025-11-18 15:55:04.635315,38.99,retail,42.562090909321405,-102.29013111409478,Unknown,US,0
TXN539150,592,2025-11-18 15:58:04.635315,11.23,travel,35.00796161019311,-89.10915169467023,Unknown,US,0
TXN620509,949,2025-11-18 16:11:04.635315,14.86,tech,42.465507826580314,-101.60303733781288,Unknown,US,0
TXN601954,299,2025-11-18 16:12:04.635315,6.46,retail,37.56520582809652,-94.80644642679547,Unknown,US,0
TXN952444,16,2025-11-18 16:15:04.635315,30.18,tech,39.767046102057364,-109.17176611429346,Unknown,US,0
TXN699095,81,2025-11-18 16:16:04.635315,2.26,retail,45.8123835485746,-106.83743374317352,Unknown,US,0
TXN360739,400,2025-11-18 16:17:04.635315,51.5,food,44.52478633640211,-103.71979760007088,Unknown,US,0
TXN866526,101,2025-11-18 16:33:04.635315,90.35,travel,45.26626608899711,-88.11923808446363,Unknown,US,0
TXN383135,708,2025-11-18 16:35:04.635315,24.06,food,40.0347427445074,-95.91306215733128,Unknown,US,0
TXN478823,819,2025-11-18 16:37:04.635315,94.33,food,50.069611645871746,-109.26833550961511,Unknown,US,0
TXN292565,261,2025-11-18 16:50:04.635315,36.07,travel,36.5505047881138,-92.85927697371679,Unknown,US,0
TXN808308,51,2025-11-18 16:59:04.635315,112.58,retail,38.13628789921488,-106.54739912849834,Unknown,US,0
TXN671261,22,2025-11-18 17:12:04.635315,13.56,tech,32.5165320028102,-105.79153600851046,Unknown,US,0
TXN960590,802,2025-11-18 17:19:04.635315,2.26,tech,37.42445875679726,-107.93591566607523,Unknown,US,0
TXN727170,920,2025-11-18 17:32:04.635315,4.91,tech,39.06870477460957,-117.27724900185456,Unknown,US,0
TXN310804,308,2025-11-18 17:52:04.635315,8.35,food,40.427179052899056,-91.41011189058533,Unknown,US,0
TXN440152,288,2025-11-18 17:58:04.635315,31.42,retail,40.94963815479539,-90.73862954671195,Unknown,US,0
TXN182735,945,2025-11-18 18:01:04.635315,18.77,tech,42.66739842935133,-98.54024817756658,Unknown,US,0
TXN600026,463,2025-11-18 18:05:04.635315,15.83,travel,37.08153022939854,-94.938809613781,Unknown,US,0
TXN613869,564,2025-11-18 18:23:04.635315,18.01,tech,39.401244504791315,-95.25377352255968,Unknown,US,0
TXN920228,435,2025-11-18 18:41:04.635315,36.23,travel,39.01772938155819,-106.46844001881463,Unknown,US,0
TXN929714,99,2025-11-18 18:47:04.635315,15.43,retail,40.17217662412214,-109.9471846058509,Unknown,US,0
TXN281522,709,2025-11-18 18:59:04.635315,89.8,tech,47.561517918407404,-93.19216555828349,Unknown,US,0
TXN559398,562,2025-11-18 19:02:04.635315,64.14,tech,47.906683195051656,-110.28401053589678,Unknown,US,0
TXN460469,658,2025-11-18 19:05:04.635315,2.95,tech,34.43558747054594,-101.73045313553017,Unknown,US,0
TXN214465,250,2025-11-18 19:07:04.635315,4.54,travel,44.470396999199345,-79.22110664343224,Unknown,US,0
TXN203578,649,2025-11-18 19:15:04.635315,42.38,food,41.13212171427984,-95.27762151142491,Unknown,US,0
TXN618694,817,2025-11-18 19:16:04.635315,20.04,travel,38.15506996369733,-102.70390975631481,Unknown,US,0
TXN819335,585,2025-11-18 19:18:04.635315,14.14,food,43.703853627332066,-95.84287629072692,Unknown,US,0
TXN657732,204,2025-11-18 19:20:04.635315,33.57,retail,50.20916806734952,-82.73723683431719,Unknown,US,1
TXN867274,16,2025-11-18 19:29:04.635315,30.96,tech,39.80444570460368,-109.17830410179944,Unknown,US,0
TXN405885,672,2025-11-18 19:33:04.635315,33.23,food,44.596907362299056,-113.66455499333753,Unknown,US,0
TXN965097,335,2025-11-18 19:36:04.635315,11.89,tech,46.03476161438238,-119.47584440045173,Unknown,US,0
TXN409445,749,2025-11-18 19:54:04.635315,9.3,travel,45.015572468522194,-92.62736119431493,Unknown,US,0
TXN269203,664,2025-11-18 20:05:04.635315,106.87,tech,33.96855177209209,-92.61881012648776,Unknown,US,0
TXN203249,872,2025-11-18 20:06:04.635315,37.14,travel,35.10575903072639,-96.29976422789541,Unknown,US,0
TXN394124,933,2025-11-18 20:07:04.635315,45.58,tech,45.09492838946047,-87.41674933374831,Unknown,US,0
TXN911386,152,2025-11-18 20:11:04.635315,50.6,food,39.73643826141493,-97.51443441126622,Unknown,US,0
TXN732997,851,2025-11-18 20:18:04.635315,37.34,retail,42.97551185882979,-87.38442722903477,Unknown,US,0
TXN476185,651,2025-11-18 20:22:04.635315,11.32,retail,38.854212192508015,-106.2159561508827,Unknown,US,0
TXN650398,748,2025-11-18 20:29:04.635315,33.68,retail,50.181806916136104,-86.60936885118313,Unknown,US,0
TXN578919,847,2025-11-18 20:32:04.635315,2.68,travel,40.30225406017356,-79.30762194384697,Unknown,US,0
TXN407908,0,2025-11-18 20:53:04.635315,13.2,food,42.23457406980891,-100.05608856079233,Unknown,US,0
TXN110480,611,2025-11-18 20:55:04.635315,91.0,tech,42.916320011349846,-94.36489550681043,Unknown,US,0
TXN578987,464,2025-11-18 21:04:04.635315,3.78,retail,47.70917024841613,-99.26231146146294,Unknown,US,0
TXN491192,251,2025-11-18 21:21:04.635315,36.59,travel,32.81955349578427,-92.99498040992914,Unknown,US,0
TXN235399,685,2025-11-18 21:42:04.635315,5.64,travel,38.73633411367699,-81.59617828970755,Unknown,US,0
TXN738550,866,2025-11-18 21:49:04.635315,20.62,travel,39.56425302849221,-101.6841821453741,Unknown,US,0
TXN387164,123,2025-11-18 21:50:04.635315,18.9,food,37.451676344334814,-105.23807330757494,Unknown,US,0
TXN698782,552,2025-11-18 21:52:04.635315,75.79,tech,45.35824825012462,-108.97466395146445,Unknown,US,0
TXN438324,410,2025-11-18 22:05:04.635315,2221.85,travel,37.294617246813,-84.56341608345313,Unknown,US,1
TXN656147,401,2025-11-18 22:08:04.635315,12.54,food,50.977614753782724,-93.25551230448235,Unknown,US,1
TXN568019,600,2025-11-18 22:09:04.635315,55.3,retail,40.459613506885525,-102.74741553879242,Unknown,US,0
TXN388586,258,2025-11-18 22:22:04.635315,36.28,travel,42.15634452401601,-108.41314601997686,Unknown,US,0
TXN691019,436,2025-11-18 22:26:04.635315,7.04,travel,32.684951166168545,-106.04938989533686,Unknown,US,0
TXN492368,193,2025-11-18 22:26:04.635315,11.78,retail,41.358706090713916,-79.81558863586278,Unknown,US,0
TXN873894,543,2025-11-18 22:30:04.635315,27.51,tech,44.84456650694402,-96.2875942650551,Unknown,US,0
TXN777735,312,2025-11-18 22:30:04.635315,6.99,food,47.892252045498786,-103.5678976021673,Unknown,US,0
TXN127421,544,2025-11-18 22:32:04.635315,75.44,retail,38.39038659550417,-100.57842158030412,Unknown,US,0
TXN208807,238,2025-11-18 22:45:04.635315,81.67,food,42.74764815099184,-95.37124506431967,Unknown,US,0
TXN710464,901,2025-11-18 23:02:04.635315,62.23,travel,36.39432592063111,-113.86482725709588,Unknown,US,0
TXN803185,971,2025-11-18 23:09:04.635315,26.61,tech,41.18961731151041,-101.94722627916259,Unknown,US,0
TXN406654,266,2025-11-18 23:20:04.635315,19.15,food,39.425699089577776,-110.85624674010852,Unknown,US,0
TXN208659,406,2025-11-18 23:26:04.635315,13.14,travel,46.99509024427974,-96.60864303722411,Unknown,US,0
TXN585981,44,2025-11-18 23:28:04.635315,83.24,travel,36.94111262715918,-93.67743595289173,Unknown,US,0
TXN882794,642,2025-11-18 23:30:04.635315,27.08,food,36.12415191073656,-111.8794058216912,Unknown,US,0
TXN534803,389,2025-11-18 23:33:04.635315,82.0,retail,39.20186279721903,-92.32030670943513,Unknown,US,0
TXN866509,537,2025-11-18 23:36:04.635315,2.04,food,44.887909590416264,-103.66061422870567,Unknown,US,0
TXN701774,157,2025-11-18 23:37:04.635315,26.65,retail,46.573501327798695,-98.3765824820912,Unknown,US,0
TXN701651,386,2025-11-18 23:50:04.635315,7.56,food,43.007509134919275,-88.88107209718733,Unknown,US,0
TXN720204,145,2025-11-18 23:55:04.635315,1.29,food,38.90622481352829,-103.52885228744105,Unknown,US,0
TXN479191,413,2025-11-18 23:57:04.635315,152.69,tech,47.520063175183324,-103.85101690448177,Unknown,US,0
TXN953603,784,2025-11-19 00:02:04.635315,130.73,food,32.255713393816855,-103.81236420074495,Unknown,US,0
TXN800005,467,2025-11-19 00:07:04.635315,100.23,travel,41.90043308134995,-103.6485295521427,Unknown,US,0
TXN731792,824,2025-11-19 00:11:04.635315,93.8,travel,45.62740320593947,-73.02203396113346,Unknown,US,0
TXN658931,11,2025-11-19 00:11:04.635315,2.09,food,40.2647052747385,-112.81032300712768,Unknown,US,0
TXN596480,146,2025-11-19 00:24:04.635315,32.11,travel,36.91695970355511,-90.17874750808252,Unknown,US,0
TXN374135,137,2025-11-19 00:30:04.635315,34.37,tech,34.94628902561329,-93.81664944102681,Unknown,US,0
TXN165971,754,2025-11-19 00:57:04.635315,96.1,food,40.22952637826223,-83.87870062330438,Unknown,US,0
TXN850493,23,2025-11-19 01:07:04.635315,25.64,food,37.59643760277462,-87.90931937300529,Unknown,US,0
TXN527725,951,2025-11-19 01:12:04.635315,13.21,food,45.74180150067725,-94.99412338358569,Unknown,US,0
TXN890019,919,2025-11-19 01:13:04.635315,112.68,travel,39.55035554187152,-100.75399503812103,Unknown,US,0
TXN845406,816,2025-11-19 01:14:04.635315,97.21,tech,36.74018426365109,-88.27371066465567,Unknown,US,0
TXN944057,981,2025-11-19 01:17:04.635315,5.92,tech,42.4122761221025,-92.12126867016119,Unknown,US,0
TXN903061,435,2025-11-19 01:18:04.635315,62.58,food,38.940096376781334,-106.57516067186093,Unknown,US,0
TXN198224,242,2025-11-19 01:24:04.635315,20.96,tech,36.041774580984075,-112.77296167226875,Unknown,US,0
TXN745237,167,2025-11-19 01:24:04.635315,8.47,food,44.840341243535974,-100.25910782709101,Unknown,US,0
TXN395418,908,2025-11-19 01:30:04.635315,15.67,tech,28.755295452019357,-105.82048220046755,Unknown,US,0
TXN351641,675,2025-11-19 01:36:04.635315,6.66,tech,33.92089885512539,-116.5972851430511,Unknown,US,0
TXN281462,354,2025-11-19 01:42:04.635315,24.63,tech,29.404335149998015,-81.62782265628059,Unknown,US,0
TXN274759,751,2025-11-19 01:45:04.635315,5.5,travel,35.82003659568225,-98.57073612161936,Unknown,US,0
TXN218711,995,2025-11-19 01:46:04.635315,98.53,retail,43.8072082592895,-91.16276707265295,Unknown,US,0
TXN399352,611,2025-11-19 01:55:04.635315,8.49,retail,42.946287309208756,-94.53173247717008,Unknown,US,0
TXN642435,619,2025-11-19 01:58:04.635315,44.78,food,42.56440099184607,-82.29066856560601,Unknown,US,0
TXN326534,980,2025-11-19 02:00:04.635315,32.93,travel,39.347542486097744,-95.63804218118932,Unknown,US,0
TXN625629,541,2025-11-19 02:20:04.635315,44.12,tech,38.33212808666577,-77.66627028781322,Unknown,US,0
TXN430457,314,2025-11-19 02:26:04.635315,77.78,travel,40.03695401308436,-87.69706102890216,Unknown,US,0
TXN997798,384,2025-11-19 02:28:04.635315,5.44,travel,36.68787979374055,-80.52665814870736,Unknown,US,0
TXN502292,142,2025-11-19 02:34:04.635315,38.29,travel,50.501258519619284,-118.18893258771048,Unknown,US,0
TXN178119,686,2025-11-19 02:49:04.635315,81.17,travel,32.94031482557485,-114.84917298673956,Unknown,US,0
TXN804120,420,2025-11-19 02:51:04.635315,15.0,travel,39.52849844634517,-91.76146105529268,Unknown,US,0
TXN867286,791,2025-11-19 02:54:04.635315,19.39,food,34.81858379538936,-97.96622298987481,Unknown,US,0
TXN306907,33,2025-11-19 03:08:04.635315,48.79,tech,39.23587586667598,-88.46886937694843,Unknown,US,0
TXN528394,456,2025-11-19 03:32:04.635315,107.78,travel,40.860767082487854,-82.9019440313505,Unknown,US,0
TXN102170,292,2025-11-19 03:32:04.635315,66.19,tech,40.748318458920636,-96.23989490491913,Unknown,US,0
TXN810277,181,2025-11-19 03:37:04.635315,89.21,tech,39.14445375682629,-94.49039131208872,Unknown,US,0
TXN591852,403,2025-11-19 03:38:04.635315,80.14,food,40.87759924362429,-103.59031352069265,Unknown,US,0
TXN258213,741,2025-11-19 03:48:04.635315,6.24,tech,48.54840742648839,-102.60072907440446,Unknown,US,0
TXN615192,244,2025-11-19 03:55:04.635315,148.32,tech,48.32321848950736,-89.8583349076835,Unknown,US,0
TXN416503,530,2025-11-19 03:55:04.635315,45.93,retail,43.61379878048345,-127.05168989966607,Unknown,US,0
TXN803197,177,2025-11-19 04:08:04.635315,94.2,food,39.62755616770237,-108.71307730841849,Unknown,US,0
TXN375033,373,2025-11-19 04:18:04.635315,16.16,travel,40.55124371297413,-106.1174708961486,Unknown,US,0
TXN108082,497,2025-11-19 05:00:04.635315,33.29,tech,34.84943490524354,-101.37009998905829,Unknown,US,0
TXN379908,463,2025-11-19 05:10:04.635315,123.9,food,37.03635807944942,-94.81562217152279,Unknown,US,0
TXN698966,495,2025-11-19 05:12:04.635315,38.73,retail,40.64640542834594,-119.10911028315354,Unknown,US,0
TXN391373,131,2025-11-19 05:14:04.635315,6.0,retail,23.618770255752327,-108.92441217300791,Unknown,US,0
TXN324954,735,2025-11-19 05:19:04.635315,113.68,food,45.67499232360185,-104.84805556842785,Unknown,US,0
TXN640358,828,2025-11-19 05:24:04.635315,12.61,retail,40.782456512671104,-85.38114305516022,Unknown,US,0
TXN680476,607,2025-11-19 05:25:04.635315,21.25,travel,38.33633524640908,-86.26522566440504,Unknown,US,0
TXN708555,826,2025-11-19 05:40:04.635315,47.24,travel,40.78303034301716,-102.2361554315691,Unknown,US,0
TXN988054,580,2025-11-19 05:48:04.635315,71.83,travel,27.430127016979217,-75.6051595270179,Unknown,US,0
TXN893916,861,2025-11-19 05:51:04.635315,14.19,food,43.44216713713391,-92.42947651030404,Unknown,US,0
TXN298806,672,2025-11-19 05:53:04.635315,45.97,food,44.408683618116186,-113.54280563486884,Unknown,US,0
TXN793861,457,2025-11-19 05:54:04.635315,35.12,tech,39.12899716836911,-95.9574044863672,Unknown,US,0
TXN341747,198,2025-11-19 05:56:04.635315,154.25,food,31.310130092421655,-85.18611503955857,Unknown,US,0
TXN545036,685,2025-11-19 06:07:04.635315,17.39,retail,38.85411650825292,-81.44214943836619,Unknown,US,0
TXN106561,26,2025-11-19 06:12:04.635315,32.84,retail,36.50550117657642,-92.5444138978106,Unknown,US,0
TXN567141,184,2025-11-19 06:14:04.635315,46.26,travel,40.358159432448204,-106.34063315099779,Unknown,US,0
TXN183812,933,2025-11-19 06:20:04.635315,29.14,food,44.9902029712043,-87.4152110081811,Unknown,US,0
TXN308473,89,2025-11-19 06:22:04.635315,31.62,tech,38.56657714017873,-71.2731062601827,Unknown,US,0
TXN719467,352,2025-11-19 06:23:04.635315,54.98,tech,31.9968287496992,-92.34101202266811,Unknown,US,0
TXN794720,483,2025-11-19 06:23:04.635315,10.01,tech,36.56868261917282,-80.58290592844365,Unknown,US,0
TXN176009,92,2025-11-19 06:28:04.635315,51.41,tech,38.64761873400489,-91.50875896642893,Unknown,US,0
TXN520764,9,2025-11-19 06:34:04.635315,145.38,retail,35.38837759387015,-112.7386296231012,Unknown,US,1
TXN463238,890,2025-11-19 06:42:04.635315,13.72,retail,32.77962494851086,-99.46031269641811,Unknown,US,0
TXN313951,109,2025-11-19 06:43:04.635315,31.2,tech,37.20245966139742,-97.66802986865288,Unknown,US,0
TXN577447,280,2025-11-19 06:44:04.635315,12.17,food,40.961128081140046,-77.90169765983474,Unknown,US,0
TXN420505,220,2025-11-19 06:54:04.635315,34.41,travel,41.77497593826373,-98.80028694321311,Unknown,US,0
TXN979550,907,2025-11-19 06:56:04.635315,55.21,retail,38.436591827474146,-107.44307291476626,Unknown,US,0
TXN737355,907,2025-11-19 07:01:04.635315,119.23,retail,38.326521434928395,-107.4963564243857,Unknown,US,0
TXN291219,47,2025-11-19 07:22:04.635315,57.95,retail,38.06013750680072,-113.4038024872902,Unknown,US,0
TXN144173,470,2025-11-19 07:27:04.635315,34.62,travel,33.36412582963502,-89.8362799053805,Unknown,US,0
TXN455370,489,2025-11-19 07:30:04.635315,29.52,retail,31.76653744606216,-90.96127431810545,Unknown,US,0
TXN867173,885,2025-11-19 07:43:04.635315,39.45,retail,40.15555819962907,-81.5899436963646,Unknown,US,0
TXN996825,591,2025-11-19 08:00:04.635315,33.6,travel,44.201130578054695,-114.26956481006067,Unknown,US,0
TXN964618,510,2025-11-19 08:07:04.635315,0.27,food,42.518627304591675,-104.40743155426017,Unknown,US,0
TXN943019,39,2025-11-19 08:11:04.635315,39.3,tech,40.2784170285799,-118.56609597498252,Unknown,US,0
TXN356042,333,2025-11-19 08:29:04.635315,4.19,tech,38.49683611390345,-83.57273189204982,Unknown,US,0
TXN864049,992,2025-11-19 08:30:04.635315,1.73,travel,44.758028576860475,-93.47609639402496,Unknown,US,0
TXN536056,86,2025-11-19 08:35:04.635315,4.1,tech,39.4769496838612,-95.29858356042192,Unknown,US,0
TXN593100,613,2025-11-19 08:48:04.635315,15.45,tech,39.95509717478714,-100.0355012897775,Unknown,US,0
TXN632971,164,2025-11-19 08:54:04.635315,19.27,food,43.02982281614779,-92.33250810519627,Unknown,US,0
TXN874734,681,2025-11-19 09:05:04.635315,14.73,travel,40.533737558713824,-108.2243458366288,Unknown,US,0
TXN524072,44,2025-11-19 09:05:04.635315,2.62,travel,37.04918157213626,-93.29946609461211,Unknown,US,0
TXN687350,810,2025-11-19 09:08:04.635315,52.69,food,40.35841598103226,-113.07481953744667,Unknown,US,0
TXN829993,634,2025-11-19 09:10:04.635315,85.18,retail,36.161761784492626,-86.2661732648492,Unknown,US,0
TXN112142,655,2025-11-19 09:13:04.635315,16.0,tech,39.644755254127325,-90.50853162663925,Unknown,US,0
TXN343847,697,2025-11-19 09:16:04.635315,31.28,retail,37.807401687188936,-96.74431464512303,Unknown,US,0
TXN411023,61,2025-11-19 09:19:04.635315,25.37,food,46.8102826593736,-112.67694013089086,Unknown,US,0
TXN605876,591,2025-11-19 09:20:04.635315,87.71,travel,44.435912122672306,-114.28679543302603,Unknown,US,0
TXN931627,333,2025-11-19 09:28:04.635315,159.35,tech,38.47521339110411,-83.47091367848292,Unknown,US,0
TXN686349,346,2025-11-19 09:31:04.635315,129.39,tech,34.28971114340991,-92.3755483634463,Unknown,US,0
TXN666700,839,2025-11-19 09:33:04.635315,18.35,food,44.720207485810874,-102.75065981909017,Unknown,US,0
TXN307878,143,2025-11-19 09:42:04.635315,71.1,food,39.06174270355904,-92.62494246016993,Unknown,US,0
TXN285625,962,2025-11-19 09:47:04.635315,53.36,food,50.082678248368936,-107.76964899905869,Unknown,US,0
TXN684777,397,2025-11-19 09:56:04.635315,16.07,food,34.41743748099686,-88.24136197503529,Unknown,US,0
TXN543588,610,2025-11-19 10:00:04.635315,18.39,food,33.755878551681285,-95.50633939534262,Unknown,US,0
TXN232531,378,2025-11-19 10:04:04.635315,18.14,travel,42.23452033616707,-96.8583905882069,Unknown,US,0
TXN995623,542,2025-11-19 10:10:04.635315,22.1,food,41.74673773637618,-94.13248414994672,Unknown,US,0
TXN613505,12,2025-11-19 10:11:04.635315,10.86,tech,37.18955442549456,-97.58768111872054,Unknown,US,0
TXN800220,829,2025-11-19 10:24:04.635315,21.6,food,34.75366965616002,-87.13585113847179,Unknown,US,0
TXN223677,584,2025-11-19 10:24:04.635315,36.28,tech,42.715312563760925,-90.15025341829643,Unknown,US,0
TXN890618,526,2025-11-19 10:31:04.635315,19.89,tech,42.23865489016821,-96.0286574805283,Unknown,US,0
TXN839389,883,2025-11-19 10:32:04.635315,33.17,food,50.60991745364407,-100.48033873791222,Unknown,US,0
TXN919576,211,2025-11-19 10:45:04.635315,30.69,tech,38.76995039396736,-89.07189646549814,Unknown,US,0
TXN226083,547,2025-11-19 10:49:04.635315,54.49,tech,43.48363237447673,-99.52587883431416,Unknown,US,0
TXN187870,113,2025-11-19 10:53:04.635315,108.63,tech,39.98225714828484,-109.38276820951994,Unknown,US,0
